Mouse_Gene_Symbol,Mouse_Ensembl_ID,Human_Gene_Symbol,Human_Ensembl_ID,Homology_Type,Confidence,Percent_ID
Zc3h3,ENSMUSG00000075600,,ENSG00000014164,ortholog_one2one,[],70.9916
Zc3h4,ENSMUSG00000059273,,ENSG00000130749,ortholog_one2one,[],91.5579
Zc3h6,ENSMUSG00000042851,,ENSG00000188177,ortholog_one2one,[],76.7031
Zc3h7a,ENSMUSG00000037965,,ENSG00000122299,ortholog_one2one,[],85.2729
Zc3h7b,ENSMUSG00000022390,,ENSG00000100403,ortholog_one2one,[],96.2129
Zc3h8,ENSMUSG00000027387,,ENSG00000144161,ortholog_one2one,[],80.0687
Zc3hav1,ENSMUSG00000029826,,ENSG00000105939,ortholog_one2one,[],55.765
Zc3hav1l,ENSMUSG00000047749,,ENSG00000146858,ortholog_one2one,[],73.6667
Zc3hc1,ENSMUSG00000039130,,ENSG00000091732,ortholog_one2one,[],85.0598
Zc4h2,ENSMUSG00000035062,,ENSG00000126970,ortholog_one2one,[],100.0
Zcchc10,ENSMUSG00000018239,,ENSG00000155329,ortholog_one2one,[],77.0833
Tut4,ENSMUSG00000034610,,ENSG00000134744,ortholog_one2one,[],87.6596
Zcchc14,ENSMUSG00000061410,,ENSG00000140948,ortholog_one2one,[],87.8453
Rtl4,ENSMUSG00000071679,,ENSG00000187823,ortholog_one2one,[],58.0645
Zcchc17,ENSMUSG00000028772,,ENSG00000121766,ortholog_one2one,[],95.0207
Zcchc2,ENSMUSG00000038866,,ENSG00000141664,ortholog_one2one,[],86.0781
Zcchc24,ENSMUSG00000055538,,ENSG00000165424,ortholog_one2one,[],97.9253
Zcchc3,ENSMUSG00000074682,,ENSG00000247315,ortholog_one2one,[],87.0968
Zcchc4,ENSMUSG00000029179,,ENSG00000168228,ortholog_one2one,[],75.4386
Tut7,ENSMUSG00000035248,,ENSG00000083223,ortholog_one2one,[],79.4649
Zcchc7,ENSMUSG00000035649,,ENSG00000147905,ortholog_one2one,[],64.2726
Zcchc8,ENSMUSG00000029427,,ENSG00000033030,ortholog_one2one,[],80.7638
Zcchc9,ENSMUSG00000021621,,ENSG00000131732,ortholog_one2one,[],83.3948
Zcrb1,ENSMUSG00000022635,,ENSG00000139168,ortholog_one2one,[],94.9309
Zcwpw1,ENSMUSG00000037108,,ENSG00000078487,ortholog_one2one,[],59.322
Zdhhc1,ENSMUSG00000039199,,ENSG00000159714,ortholog_one2one,[],86.9295
Zdhhc12,ENSMUSG00000015335,,ENSG00000160446,ortholog_one2one,[],86.8914
Zdhhc13,ENSMUSG00000030471,,ENSG00000177054,ortholog_one2one,[],91.1576
Zdhhc14,ENSMUSG00000034265,,ENSG00000175048,ortholog_one2one,[],94.8771
Zdhhc15,ENSMUSG00000033906,,ENSG00000102383,ortholog_one2one,[],97.9229
Zdhhc16,ENSMUSG00000025157,,ENSG00000171307,ortholog_one2one,[],94.9602
Zdhhc17,ENSMUSG00000035798,,ENSG00000186908,ortholog_one2one,[],98.576
Zdhhc18,ENSMUSG00000037553,,ENSG00000204160,ortholog_one2one,[],92.7835
Zdhhc19,ENSMUSG00000052363,,ENSG00000163958,ortholog_one2one,[],67.9612
Zdhhc2,ENSMUSG00000039470,,ENSG00000104219,ortholog_one2one,[],95.0954
Zdhhc20,ENSMUSG00000021969,,ENSG00000180776,ortholog_one2one,[],91.7808
Zdhhc21,ENSMUSG00000028403,,ENSG00000175893,ortholog_one2one,[],97.7358
Zdhhc24,ENSMUSG00000006463,,ENSG00000174165,ortholog_one2one,[],87.6761
Zdhhc3,ENSMUSG00000025786,,ENSG00000163812,ortholog_one2one,[],78.5953
Zdhhc4,ENSMUSG00000001844,,ENSG00000136247,ortholog_one2one,[],73.5465
Zdhhc5,ENSMUSG00000034075,,ENSG00000156599,ortholog_one2one,[],97.9021
Zdhhc6,ENSMUSG00000024982,,ENSG00000023041,ortholog_one2one,[],87.4092
Zdhhc7,ENSMUSG00000031823,,ENSG00000153786,ortholog_one2one,[],95.1299
Zdhhc8,ENSMUSG00000060166,,ENSG00000099904,ortholog_one2one,[],91.634
Zdhhc9,ENSMUSG00000036985,,ENSG00000188706,ortholog_one2one,[],98.3516
Zeb1,ENSMUSG00000024238,,ENSG00000148516,ortholog_one2one,[],86.4889
Zeb2,ENSMUSG00000026872,,ENSG00000169554,ortholog_one2one,[],96.7051
Zer1,ENSMUSG00000039686,,ENSG00000160445,ortholog_one2one,[],96.2141
Zfand1,ENSMUSG00000039795,,ENSG00000104231,ortholog_one2one,[],82.8358
Zfand2a,ENSMUSG00000053581,,ENSG00000178381,ortholog_one2one,[],76.5517
Zfand2b,ENSMUSG00000026197,,ENSG00000158552,ortholog_one2one,[],90.2724
Zfand3,ENSMUSG00000044477,,ENSG00000156639,ortholog_one2one,[],95.5947
Zfand4,ENSMUSG00000042213,,ENSG00000172671,ortholog_one2one,[],72.2146
Zfand5,ENSMUSG00000024750,,ENSG00000107372,ortholog_one2one,[],98.5916
Zfand6,ENSMUSG00000030629,,ENSG00000086666,ortholog_one2one,[],94.7115
Zfat,ENSMUSG00000022335,,ENSG00000066827,ortholog_one2one,[],88.0933
Zfc3h1,ENSMUSG00000034163,,ENSG00000133858,ortholog_one2one,[],91.6541
Zfhx2,ENSMUSG00000040721,,ENSG00000136367,ortholog_one2one,[],84.409
Zfhx3,ENSMUSG00000038872,,ENSG00000140836,ortholog_one2one,[],94.761
Zfhx4,ENSMUSG00000025255,,ENSG00000091656,ortholog_one2one,[],91.8695
Zfp1,ENSMUSG00000055835,,ENSG00000184517,ortholog_one2one,[],85.7494
Zfp105,ENSMUSG00000057895,,ENSG00000169981,ortholog_one2one,[],81.0247
Zfp106,ENSMUSG00000027288,,ENSG00000103994,ortholog_one2one,[],77.4397
Zfp11,ENSMUSG00000051034,,ENSG00000251247,ortholog_one2one,[],54.7131
Zfp111,ENSMUSG00000087598,,ENSG00000062370,ortholog_one2one,[],40.7938
Zfp113,ENSMUSG00000037007,,ENSG00000197363,ortholog_one2one,[],30.6911
Zfp12,ENSMUSG00000029587,,ENSG00000164631,ortholog_one2one,[],80.3443
Zfp128,ENSMUSG00000060397,,ENSG00000278129,ortholog_one2one,[],73.3913
Zfp13,ENSMUSG00000062012,,ENSG00000122386,ortholog_one2one,[],69.6751
Zfp131,ENSMUSG00000094870,,ENSG00000172262,ortholog_one2one,[],94.061
Zfp14,ENSMUSG00000053985,,ENSG00000142065,ortholog_one2one,[],81.9887
Zfp142,ENSMUSG00000026135,,ENSG00000115568,ortholog_one2one,[],83.6248
Zfp143,ENSMUSG00000061079,,ENSG00000166478,ortholog_one2one,[],97.0219
Zfp146,ENSMUSG00000037029,,ENSG00000167635,ortholog_one2one,[],95.5479
Zfp148,ENSMUSG00000022811,,ENSG00000163848,ortholog_one2one,[],97.6071
Zfp169,ENSMUSG00000050954,,ENSG00000175787,ortholog_one2one,[],64.5108
Zfp174,ENSMUSG00000054939,,ENSG00000103343,ortholog_one2one,[],74.9386
Zfp180,ENSMUSG00000057101,,ENSG00000167384,ortholog_one2one,[],67.6692
Zfp182,ENSMUSG00000054737,,ENSG00000147118,ortholog_one2one,[],85.6452
Zfp185,ENSMUSG00000031351,,ENSG00000147394,ortholog_one2one,[],44.0443
Zfp189,ENSMUSG00000039634,,ENSG00000136870,ortholog_one2one,[],90.7348
Zfp24,ENSMUSG00000051469,,ENSG00000172466,ortholog_one2one,[],95.1087
Zfp2,ENSMUSG00000049321,,ENSG00000198939,ortholog_one2one,[],85.4664
Zfp202,ENSMUSG00000025602,,ENSG00000166261,ortholog_one2one,[],78.7037
Zfp207,ENSMUSG00000017421,,ENSG00000010244,ortholog_one2one,[],98.9879
Zfp212,ENSMUSG00000052763,,ENSG00000170260,ortholog_one2one,[],79.3939
Zfp213,ENSMUSG00000071256,,ENSG00000085644,ortholog_one2one,[],74.7277
Zfp217,ENSMUSG00000052056,,ENSG00000171940,ortholog_one2one,[],69.7519
Zfp219,ENSMUSG00000049295,,ENSG00000165804,ortholog_one2one,[],88.6427
Zfp236,ENSMUSG00000041258,,ENSG00000130856,ortholog_one2one,[],88.6302
Zfp239,ENSMUSG00000042097,,ENSG00000196793,ortholog_one2one,[],40.8297
Zfp248,ENSMUSG00000030145,,ENSG00000198105,ortholog_one2one,[],74.7841
Zfp251,ENSMUSG00000022526,,ENSG00000198169,ortholog_one2one,[],69.8957
Zfp260,ENSMUSG00000049421,,ENSG00000254004,ortholog_one2one,[],85.6796
Zfp266,ENSMUSG00000060510,,ENSG00000174652,ortholog_one2one,[],50.3247
Zfp276,ENSMUSG00000001065,,ENSG00000158805,ortholog_one2one,[],80.456
Zfp277,ENSMUSG00000055917,,ENSG00000198839,ortholog_one2one,[],87.3333
Zfp28,ENSMUSG00000062861,,ENSG00000196867,ortholog_one2one,[],71.5438
Zfp280b,ENSMUSG00000049764,,ENSG00000275004,ortholog_one2one,[],66.1142
Zfp280c,ENSMUSG00000036916,,ENSG00000056277,ortholog_one2one,[],66.6214
Zfp280d,ENSMUSG00000038535,,ENSG00000137871,ortholog_one2one,[],75.8938
Zfp281,ENSMUSG00000041483,,ENSG00000162702,ortholog_one2one,[],94.7486
Zfp282,ENSMUSG00000025821,,ENSG00000170265,ortholog_one2one,[],88.9717
Zfp286,ENSMUSG00000047342,,ENSG00000187607,ortholog_one2one,[],81.19
Zfp287,ENSMUSG00000005267,,ENSG00000141040,ortholog_one2one,[],83.0486
Zfp292,ENSMUSG00000039967,,ENSG00000188994,ortholog_one2one,[],80.83
Zfp3,ENSMUSG00000043602,,ENSG00000180787,ortholog_one2one,[],85.6574
Zfp30,ENSMUSG00000047473,,ENSG00000120784,ortholog_one2one,[],84.7784
Zfp316,ENSMUSG00000046658,,ENSG00000205903,ortholog_one2one,[],80.1793
Zfp317,ENSMUSG00000057551,,ENSG00000130803,ortholog_one2one,[],82.8571
Zfp318,ENSMUSG00000015597,,ENSG00000171467,ortholog_one2one,[],71.9175
Zfp319,ENSMUSG00000046556,,ENSG00000166188,ortholog_one2one,[],96.0481
Zfp322a,ENSMUSG00000046351,,ENSG00000181315,ortholog_one2one,[],85.5721
Zfp326,ENSMUSG00000029290,,ENSG00000162664,ortholog_one2one,[],85.567
Zfp329,ENSMUSG00000057894,,ENSG00000181894,ortholog_one2one,[],71.1645
Zfp330,ENSMUSG00000031711,,ENSG00000109445,ortholog_one2one,[],94.6875
Zfp334,ENSMUSG00000017667,,ENSG00000198185,ortholog_one2one,[],69.5588
Zfp335,ENSMUSG00000039834,,ENSG00000198026,ortholog_one2one,[],87.0343
Zfp341,ENSMUSG00000059842,,ENSG00000131061,ortholog_one2one,[],89.6955
Zfp346,ENSMUSG00000021481,,ENSG00000113761,ortholog_one2one,[],83.6735
Zfp354a,ENSMUSG00000020364,,ENSG00000169131,ortholog_one2one,[],73.0579
Zfp354b,ENSMUSG00000020335,,ENSG00000178338,ortholog_one2one,[],81.3726
Zfp354c,ENSMUSG00000044807,,ENSG00000177932,ortholog_one2one,[],76.1733
Zfp358,ENSMUSG00000047264,,ENSG00000198816,ortholog_one2one,[],83.4507
Zfp36,ENSMUSG00000030788,,ENSG00000110315,ortholog_one2one,[],99.1304
Zfp362,ENSMUSG00000028799,,ENSG00000160094,ortholog_one2one,[],98.0952
Zfp365,ENSMUSG00000037855,,ENSG00000138311,ortholog_one2one,[],85.0123
Zfp366,ENSMUSG00000050919,,ENSG00000178175,ortholog_one2one,[],86.0215
Zfp367,ENSMUSG00000044934,,ENSG00000165244,ortholog_one2one,[],88.8571
Zfp36l1,ENSMUSG00000021127,,ENSG00000185650,ortholog_one2one,[],98.5207
Zfp36l2,ENSMUSG00000045817,,ENSG00000152518,ortholog_one2one,[],89.8785
Zfp37,ENSMUSG00000028389,,ENSG00000136866,ortholog_one2one,[],69.2064
Zfp382,ENSMUSG00000074220,,ENSG00000161298,ortholog_one2one,[],76.0
Zfp383,ENSMUSG00000099689,,ENSG00000188283,ortholog_one2one,[],83.7895
Zfp384,ENSMUSG00000038346,,ENSG00000126746,ortholog_one2one,[],91.9408
Zfp385a,ENSMUSG00000000552,,ENSG00000161642,ortholog_one2one,[],96.1749
Zfp385b,ENSMUSG00000027016,,ENSG00000144331,ortholog_one2one,[],90.3292
Zfp39,ENSMUSG00000037001,,ENSG00000171827,ortholog_one2one,[],44.5896
Zfp395,ENSMUSG00000034522,,ENSG00000186918,ortholog_one2one,[],81.6764
Zfp397,ENSMUSG00000024276,,ENSG00000186812,ortholog_one2one,[],83.3333
Zfp398,ENSMUSG00000062519,,ENSG00000197024,ortholog_one2one,[],91.433
Zfp407,ENSMUSG00000048410,,ENSG00000215421,ortholog_one2one,[],74.911
Zfp408,ENSMUSG00000075040,,ENSG00000175213,ortholog_one2one,[],66.9444
Zfp41,ENSMUSG00000047003,,ENSG00000181638,ortholog_one2one,[],80.8081
Zfp410,ENSMUSG00000042472,,ENSG00000119725,ortholog_one2one,[],94.1423
Zfp414,ENSMUSG00000073423,,ENSG00000133250,ortholog_one2one,[],61.7949
Zfp422,ENSMUSG00000059878,,ENSG00000165512,ortholog_one2one,[],86.1607
Zfp423,ENSMUSG00000045333,,ENSG00000102935,ortholog_one2one,[],98.2972
Zfp426,ENSMUSG00000059475,,ENSG00000130818,ortholog_one2one,[],73.1047
Zfp428,ENSMUSG00000064264,,ENSG00000131116,ortholog_one2one,[],90.9574
Zfp438,ENSMUSG00000050945,,ENSG00000183621,ortholog_one2one,[],62.5604
Zfp444,ENSMUSG00000044876,,ENSG00000167685,ortholog_one2one,[],85.3211
Zfp445,ENSMUSG00000047036,,ENSG00000185219,ortholog_one2one,[],59.4568
Zfp446,ENSMUSG00000033961,,ENSG00000083838,ortholog_one2one,[],55.1111
Zfp449,ENSMUSG00000073176,,ENSG00000173275,ortholog_one2one,[],90.1544
Zfp451,ENSMUSG00000042197,,ENSG00000112200,ortholog_one2one,[],79.1706
Zfp454,ENSMUSG00000048728,,ENSG00000178187,ortholog_one2one,[],80.0766
Zfp46,ENSMUSG00000051351,,ENSG00000125945,ortholog_one2one,[],91.0638
Zfp462,ENSMUSG00000060206,,ENSG00000148143,ortholog_one2one,[],92.6177
Zfp467,ENSMUSG00000068551,,ENSG00000181444,ortholog_one2one,[],84.2017
Zfp503,ENSMUSG00000039081,,ENSG00000165655,ortholog_one2one,[],96.5944
Zfp507,ENSMUSG00000044452,,ENSG00000168813,ortholog_one2one,[],79.7482
Zfp511,ENSMUSG00000025470,,ENSG00000198546,ortholog_one2one,[],73.4127
Zfp512,ENSMUSG00000062761,,ENSG00000243943,ortholog_one2one,[],86.4198
Zfp513,ENSMUSG00000043059,,ENSG00000163795,ortholog_one2one,[],95.1941
Zfp516,ENSMUSG00000058881,,ENSG00000101493,ortholog_one2one,[],81.5133
Zfp518a,ENSMUSG00000049164,,ENSG00000177853,ortholog_one2one,[],68.2401
Zfp518b,ENSMUSG00000046572,,ENSG00000178163,ortholog_one2one,[],71.5084
Zfp521,ENSMUSG00000024420,,ENSG00000198795,ortholog_one2one,[],97.4828
Zfp523,ENSMUSG00000024220,,ENSG00000065029,ortholog_one2one,[],92.1053
Zfp524,ENSMUSG00000051184,,ENSG00000171443,ortholog_one2one,[],80.303
Zfp526,ENSMUSG00000046541,,ENSG00000167625,ortholog_one2one,[],87.1642
Zfp532,ENSMUSG00000042439,,ENSG00000074657,ortholog_one2one,[],91.3912
Zfp536,ENSMUSG00000043456,,ENSG00000198597,ortholog_one2one,[],88.6923
Zfp551,ENSMUSG00000034071,,ENSG00000204519,ortholog_one2one,[],62.5373
Zfp553,ENSMUSG00000045598,,ENSG00000180035,ortholog_one2one,[],83.3333
Zfp560,ENSMUSG00000045519,,ENSG00000197961,ortholog_one2one,[],54.359
Zfp566,ENSMUSG00000078768,,ENSG00000186017,ortholog_one2one,[],74.1627
Zfp57,ENSMUSG00000036036,,ENSG00000204644,ortholog_one2one,[],31.3433
Zfp574,ENSMUSG00000045252,,ENSG00000105732,ortholog_one2one,[],93.9732
Zfp579,ENSMUSG00000051550,,ENSG00000218891,ortholog_one2one,[],89.3238
Zfp580,ENSMUSG00000055633,,ENSG00000213015,ortholog_one2one,[],97.093
Zfp583,ENSMUSG00000030443,,ENSG00000198440,ortholog_one2one,[],82.6011
Zfp592,ENSMUSG00000005621,,ENSG00000166716,ortholog_one2one,[],87.6085
Zfp593,ENSMUSG00000028840,,ENSG00000142684,ortholog_one2one,[],90.2985
Zfp597,ENSMUSG00000039789,,ENSG00000167981,ortholog_one2one,[],62.0283
Zfp598,ENSMUSG00000041130,,ENSG00000167962,ortholog_one2one,[],81.7478
Zfp605,ENSMUSG00000023284,,ENSG00000196458,ortholog_one2one,[],64.5866
Zfp606,ENSMUSG00000030386,,ENSG00000166704,ortholog_one2one,[],89.5202
Zfp608,ENSMUSG00000052713,,ENSG00000168916,ortholog_one2one,[],93.0556
Zfp609,ENSMUSG00000040524,,ENSG00000180357,ortholog_one2one,[],94.3303
Zfp61,ENSMUSG00000050605,,ENSG00000167380,ortholog_one2one,[],39.726
Zfp612,ENSMUSG00000044676,,ENSG00000167377,ortholog_one2one,[],75.2187
Zfp618,ENSMUSG00000028358,,ENSG00000157657,ortholog_one2one,[],96.2264
Zfp62,ENSMUSG00000046311,,ENSG00000196670,ortholog_one2one,[],86.7778
Zfp622,ENSMUSG00000052253,,ENSG00000173545,ortholog_one2one,[],82.5996
Zfp623,ENSMUSG00000050846,,ENSG00000183309,ortholog_one2one,[],81.6532
Zfp628,ENSMUSG00000074406,,ENSG00000197483,ortholog_one2one,[],84.9858
Zfp629,ENSMUSG00000045639,,ENSG00000102870,ortholog_one2one,[],88.9528
Zfp637,ENSMUSG00000059689,,ENSG00000169740,ortholog_one2one,[],94.8718
Zfp638,ENSMUSG00000030016,,ENSG00000075292,ortholog_one2one,[],77.0475
Zfp639,ENSMUSG00000027667,,ENSG00000121864,ortholog_one2one,[],92.9897
Zfp64,ENSMUSG00000031907,,ENSG00000184939,ortholog_one2one,[],81.761
Zfp641,ENSMUSG00000022987,,ENSG00000167528,ortholog_one2one,[],82.5472
Zfp644,ENSMUSG00000049606,,ENSG00000122482,ortholog_one2one,[],84.7777
Zfp646,ENSMUSG00000049739,,ENSG00000167395,ortholog_one2one,[],69.3777
Zfp651,ENSMUSG00000013419,,ENSG00000114853,ortholog_one2one,[],80.0536
Zfp652,ENSMUSG00000075595,,ENSG00000198740,ortholog_one2one,[],90.9241
Zfp653,ENSMUSG00000038895,,ENSG00000161914,ortholog_one2one,[],92.5203
Zfp654,ENSMUSG00000047141,,ENSG00000175105,ortholog_one2one,[],87.766
Zfp655,ENSMUSG00000007812,,ENSG00000197343,ortholog_one2one,[],80.8554
Zfp661,ENSMUSG00000034800,,ENSG00000275111,ortholog_one2one,[],79.5294
Zfp664,ENSMUSG00000079215,,ENSG00000179195,ortholog_one2one,[],100.0
Zfp667,ENSMUSG00000054893,,ENSG00000198046,ortholog_one2one,[],74.4262
Zfp668,ENSMUSG00000049728,,ENSG00000167394,ortholog_one2one,[],92.084
Zfp672,ENSMUSG00000049755,,ENSG00000171161,ortholog_one2one,[],77.6549
Zfp687,ENSMUSG00000019338,,ENSG00000143373,ortholog_one2one,[],86.4188
Zfp688,ENSMUSG00000045251,,ENSG00000229809,ortholog_one2one,[],74.6377
Zfp689,ENSMUSG00000048921,,ENSG00000156853,ortholog_one2one,[],92.4
Zfp691,ENSMUSG00000045268,,ENSG00000164011,ortholog_one2one,[],76.8254
Zfp692,ENSMUSG00000037243,,ENSG00000171163,ortholog_one2one,[],75.9152
Zfp697,ENSMUSG00000050064,,ENSG00000143067,ortholog_one2one,[],89.3578
Zfp7,ENSMUSG00000033669,,ENSG00000147789,ortholog_one2one,[],69.3878
Zfp703,ENSMUSG00000085795,,ENSG00000183779,ortholog_one2one,[],95.5932
Zfp704,ENSMUSG00000040209,,ENSG00000164684,ortholog_one2one,[],88.835
Zfp706,ENSMUSG00000062397,,ENSG00000120963,ortholog_one2one,[],100.0
Zfp711,ENSMUSG00000025529,,ENSG00000147180,ortholog_one2one,[],94.2999
Zfp74,ENSMUSG00000059975,,ENSG00000196437,ortholog_one2one,[],84.1108
Zfp740,ENSMUSG00000046897,,ENSG00000139651,ortholog_one2one,[],89.6373
Zfp746,ENSMUSG00000057691,,ENSG00000181220,ortholog_one2one,[],90.6061
Zfp750,ENSMUSG00000039238,,ENSG00000141579,ortholog_one2one,[],69.8479
Zfp768,ENSMUSG00000047371,,ENSG00000169957,ortholog_one2one,[],90.3704
Zfp770,ENSMUSG00000040321,,ENSG00000198146,ortholog_one2one,[],76.2663
Zfp771,ENSMUSG00000054716,,ENSG00000179965,ortholog_one2one,[],95.8991
Zfp777,ENSMUSG00000071477,,ENSG00000196453,ortholog_one2one,[],92.0578
Zfp780b,ENSMUSG00000063047,,ENSG00000197050,ortholog_one2one,[],49.8547
Zfp784,ENSMUSG00000043290,,ENSG00000179922,ortholog_one2one,[],77.709
Zfp787,ENSMUSG00000046792,,ENSG00000142409,ortholog_one2one,[],92.6702
Zfp791,ENSMUSG00000074194,,ENSG00000173875,ortholog_one2one,[],63.5417
Zfp800,ENSMUSG00000039841,,ENSG00000048405,ortholog_one2one,[],94.4277
Zfp804a,ENSMUSG00000070866,,ENSG00000170396,ortholog_one2one,[],66.6667
Zfp804b,ENSMUSG00000092094,,ENSG00000182348,ortholog_one2one,[],67.1609
Zfp821,ENSMUSG00000031728,,ENSG00000102984,ortholog_one2one,[],95.6311
Zfp827,ENSMUSG00000071064,,ENSG00000151612,ortholog_one2one,[],93.247
Zfp830,ENSMUSG00000046010,,ENSG00000198783,ortholog_one2one,[],80.3763
Zfp839,ENSMUSG00000021271,,ENSG00000022976,ortholog_one2one,[],50.4854
Zfp865,ENSMUSG00000074405,,ENSG00000261221,ortholog_one2one,[],89.5184
Zfp879,ENSMUSG00000044296,,ENSG00000234284,ortholog_one2one,[],80.6394
Zfp9,ENSMUSG00000072623,,ENSG00000175395,ortholog_one2one,[],78.5088
Zfp90,ENSMUSG00000031907,,ENSG00000184939,ortholog_one2one,[],81.761
Zfp91,ENSMUSG00000024695,,ENSG00000186660,ortholog_one2one,[],92.2807
Zfp94,ENSMUSG00000074282,,ENSG00000124459,ortholog_one2one,[],53.3724
Zfpl1,ENSMUSG00000024792,,ENSG00000162300,ortholog_one2one,[],92.2581
Zfpm1,ENSMUSG00000049577,,ENSG00000179588,ortholog_one2one,[],73.4592
Zfpm2,ENSMUSG00000022306,,ENSG00000169946,ortholog_one2one,[],93.9183
Zfr,ENSMUSG00000022201,,ENSG00000056097,ortholog_one2one,[],97.7654
Zfr2,ENSMUSG00000034949,,ENSG00000105278,ortholog_one2one,[],50.5857
Zfyve1,ENSMUSG00000042628,,ENSG00000165861,ortholog_one2one,[],96.6538
Zfyve19,ENSMUSG00000068580,,ENSG00000166140,ortholog_one2one,[],67.0913
Zfyve21,ENSMUSG00000021286,,ENSG00000100711,ortholog_one2one,[],84.6154
Zfyve26,ENSMUSG00000066440,,ENSG00000072121,ortholog_one2one,[],82.2765
Zfyve27,ENSMUSG00000018820,,ENSG00000155256,ortholog_one2one,[],87.8345
Zfyve28,ENSMUSG00000037224,,ENSG00000159733,ortholog_one2one,[],83.3145
Zfyve9,ENSMUSG00000034557,,ENSG00000157077,ortholog_one2one,[],87.4386
Zgpat,ENSMUSG00000027582,,ENSG00000197114,ortholog_one2one,[],80.0391
Zhx1,ENSMUSG00000022361,,ENSG00000165156,ortholog_one2one,[],91.2944
Zhx2,ENSMUSG00000071757,,ENSG00000178764,ortholog_one2one,[],87.0968
Zhx3,ENSMUSG00000035877,,ENSG00000174306,ortholog_one2one,[],85.3557
Zik1,ENSMUSG00000030393,,ENSG00000171649,ortholog_one2one,[],70.4312
Zkscan1,ENSMUSG00000029729,,ENSG00000106261,ortholog_one2one,[],89.698
Zkscan14,ENSMUSG00000029627,,ENSG00000160908,ortholog_one2one,[],61.6756
Zkscan17,ENSMUSG00000020472,,ENSG00000162714,ortholog_one2one,[],78.1942
Zkscan2,ENSMUSG00000030757,,ENSG00000155592,ortholog_one2one,[],80.9721
Zkscan5,ENSMUSG00000055991,,ENSG00000196652,ortholog_one2one,[],78.6651
Zkscan6,ENSMUSG00000018347,,ENSG00000154957,ortholog_one2one,[],77.9599
Zkscan7,ENSMUSG00000063488,,ENSG00000196345,ortholog_one2one,[],69.0981
Zkscan8,ENSMUSG00000063894,,ENSG00000198315,ortholog_one2one,[],87.5433
Zmat1,ENSMUSG00000052676,,ENSG00000166432,ortholog_one2one,[],57.2662
Zmat2,ENSMUSG00000001383,,ENSG00000146007,ortholog_one2one,[],100.0
Zmat3,ENSMUSG00000027663,,ENSG00000172667,ortholog_one2one,[],87.1972
Zmat4,ENSMUSG00000037492,,ENSG00000165061,ortholog_one2one,[],94.7598
Zmat5,ENSMUSG00000009076,,ENSG00000100319,ortholog_one2one,[],92.3529
Zmiz1,ENSMUSG00000007817,,ENSG00000108175,ortholog_one2one,[],98.0319
Zmiz2,ENSMUSG00000041164,,ENSG00000122515,ortholog_one2one,[],90.8696
Zmpste24,ENSMUSG00000043207,,ENSG00000084073,ortholog_one2one,[],93.4737
Zmym1,ENSMUSG00000043872,,ENSG00000197056,ortholog_one2one,[],55.4291
Zmym2,ENSMUSG00000021945,,ENSG00000121741,ortholog_one2one,[],96.0784
Zmym3,ENSMUSG00000031310,,ENSG00000147130,ortholog_one2one,[],95.3285
Zmym4,ENSMUSG00000042446,,ENSG00000146463,ortholog_one2one,[],94.3798
Zmym5,ENSMUSG00000040123,,ENSG00000132950,ortholog_one2one,[],64.275
Zmym6,ENSMUSG00000042408,,ENSG00000163867,ortholog_one2one,[],67.3208
Zmynd10,ENSMUSG00000010044,,ENSG00000004838,ortholog_one2one,[],88.6364
Zmynd11,ENSMUSG00000021156,,ENSG00000015171,ortholog_one2one,[],91.0299
Zmynd12,ENSMUSG00000070806,,ENSG00000066185,ortholog_one2one,[],81.9178
Zmynd15,ENSMUSG00000040829,,ENSG00000141497,ortholog_one2one,[],83.6927
Zmynd19,ENSMUSG00000026974,,ENSG00000165724,ortholog_one2one,[],100.0
Zmynd8,ENSMUSG00000039671,,ENSG00000101040,ortholog_one2one,[],89.7893
Zfp512b,ENSMUSG00000000823,,ENSG00000196700,ortholog_one2one,[],83.6323
Znfx1,ENSMUSG00000039501,,ENSG00000124201,ortholog_one2one,[],87.6434
Znhit1,ENSMUSG00000059518,,ENSG00000106400,ortholog_one2one,[],94.8052
Znhit2,ENSMUSG00000075227,,ENSG00000174276,ortholog_one2one,[],81.8859
Znhit3,ENSMUSG00000020526,,ENSG00000273611,ortholog_one2one,[],78.0645
Znhit6,ENSMUSG00000074182,,ENSG00000117174,ortholog_one2one,[],72.1277
Polr1h,ENSMUSG00000036315,,ENSG00000066379,ortholog_one2one,[],80.1587
Znrf1,ENSMUSG00000033545,,ENSG00000186187,ortholog_one2one,[],99.1189
Znrf2,ENSMUSG00000058446,,ENSG00000180233,ortholog_one2one,[],81.8182
Znrf3,ENSMUSG00000041961,,ENSG00000183579,ortholog_one2one,[],85.1496
Zpbp,ENSMUSG00000020193,,ENSG00000042813,ortholog_one2one,[],78.3476
Zpld1,ENSMUSG00000064310,,ENSG00000170044,ortholog_one2one,[],91.5663
Zpr1,ENSMUSG00000032078,,ENSG00000109917,ortholog_one2one,[],90.4139
Zranb1,ENSMUSG00000030967,,ENSG00000019995,ortholog_one2one,[],99.2938
Zranb2,ENSMUSG00000028180,,ENSG00000132485,ortholog_one2one,[],96.9697
Zranb3,ENSMUSG00000036086,,ENSG00000121988,ortholog_one2one,[],77.2011
Zscan10,ENSMUSG00000023902,,ENSG00000130182,ortholog_one2one,[],72.3077
